SO FAMCHA010401043000043011000011Sign On (oct 1)                                                                                                         06                                     
PROFAMCHA010418155845155853000008CC Was Brought To You By - Lark                                                                                         06  150                                
ID FAMCHA010418155853155858000005Generic ID - Fingerpaint                                                                                                06  150                                
PROFAMCHA010418155858155958000100Afternoon Rebound (MARCH2001) - RECAP                                                                                   06  150                                
ID FAMCHA010418155958160008000010xxMagic of Disney - V4 - TEEN FEMALE                                                                                    06  150                                
PROFAMCHA010418160008160038000030Disney's One Too - Opening                                                                                              06  150                                
PGRFAMCHA010418160038162304002226Disney's Doug                                     Dougapalooza                                                         6068607E                                
ID FAMCHA010418162304162314000010Generic ID - Family w/dog                                                                                               06  150                                
PROFAMCHA010418162314162342000028Curly Sue (APR20) - Friday @ 9pm                                                                                        06  150                                
PROFAMCHA010418162342162412000030Pepper Ann (MARCH2001) - Coming Up                                                                                      06  150                                
INTFAMCHA010418162412162425000013Toy Story Treats - Ancient History                                                                                     60686120                                
INTFAMCHA010418162425162740000315Art Attack - Sailing Ship                                                                                              60686120                                
PRCFAMCHA010418162740162820000040Famous Jett Jackson (MARCH2001) - Tonight @ 7pm                                                                        106  150                                
INTFAMCHA010418162820162833000013Toy Story Treats - Road Block                                                                                          60686120                                
PROFAMCHA010418162833162903000030House of Mouse - Weekends @ 4:30pm                                                                                      06  150                                
PROFAMCHA010418162903162936000033Phantom of the Megaplex - Sunday @ 12pm                                                                                 06  150                                
PRCFAMCHA010418162936162945000009Morning Block menu background (flex time)                                                                               06  150                                
ID FAMCHA010418162945163000000015Afternoon block pinball open **DO NOT USE**                                                                             06  150                                
PROFAMCHA010418163000163030000030Disney's One Too - Opening                                                                                              06  150                                
PROFAMCHA010418163030163038000008CC Is Brought To You By - Ian **DNU AFTER 09/22**                                                                       06  150                                
PGRFAMCHA010418163038165342002304Disney's Pepper Ann                               A Kosher Christmas                                                   6068607ECC                              
PROFAMCHA010418165342165350000008CC Was Brought To You By - Ian                                                                                          06  150                                
ID FAMCHA010418165350165355000005Generic ID - Couch 1*                                                                                                   06  150                                
PROFAMCHA010418165355165423000028Curly Sue (APR20) - Friday @ 9pm                                                                                        06  150                                
PROFAMCHA010418165423165455000032Recess (Experiment) - Coming Up                                                                                         06  150                                
PROFAMCHA010418165455165525000030House of Mouse - Weekends @ 4:30pm                                                                                      06  150                                
INTFAMCHA010418165525165647000122Disney Dinner Time(02)- Bill Pickett (D12 only)                                                                        60686120                                
INTFAMCHA010418165647165708000021Recess Sketches - Telephone                                                                                            60686120                                
PROFAMCHA010418165708165738000030Jersey (MARCH2001) - Weekends @ 10:16am                                                                                 06  150                                
PRCFAMCHA010418165738165808000030Hoze Houndz - Weekends @ 7pm                                                                                            06  150                                
INTFAMCHA010418165808165829000021Recess Sketches - The Big Kick - Kickball Rain                                                                         60686120                                
ID FAMCHA010418165829165841000012Web Rant - Wanted To Die                                                                                                06  150                                
INTFAMCHA010418165841165902000021Recess Sketches - What Did The Diggers Dig Up? - M                                                                     60686120                                
PROFAMCHA010418165902165935000033Phantom of the Megaplex - Sunday @ 12pm                                                                                 06  150                                
PRCFAMCHA010418165935165945000010Morning Block menu background (flex time)                                                                               06  150                                
ID FAMCHA010418165945170000000015Afternoon block pinball open **DO NOT USE**                                                                             06  150                                
PROFAMCHA010418170000170030000030Disney's One Too - Opening                                                                                              06  150                                
PGRFAMCHA010418170030172304002234Disney's Recess                                   I Will Kick No More Forever/The Kid Came Back                        6068607E                                
ID FAMCHA010418172304172314000010Generic ID - Pink inner tube                                                                                            06  150                                
PROFAMCHA010418172314172342000028Curly Sue (APR20) - Friday @ 9pm                                                                                        06  150                                
PROFAMCHA010418172342172403000021Buzz Lightyear (DISNEY'S ONE TOO) - Coming Up                                                                           06  150                                
PRCFAMCHA010418172403172445000042Gargoyles (MARCH2001) - Tonight @ 6:30pm                                                                                06  150                                
PRCFAMCHA010418172445172509000024In A Heartbeat (MARCH2001) - Weekends @ 8:30pm                                                                         106  150                                
INTFAMCHA010418172509172522000013Toy Story Treats - Channel Surfing                                                                                     60686120                                
INTFAMCHA010418172522172714000152Bill Nye - Two Eyes                                                                                                    60688120                                
PRCFAMCHA010418172714172754000040Famous Jett Jackson (MARCH2001) - Tonight @ 7pm                                                                        106  150                                
ID FAMCHA010418172754172819000025Web Promo - Female                                                                                                      06  150                                
INTFAMCHA010418172819172832000013Toy Story Treats - Thrill Ride #1                                                                                      60686120                                
PRCFAMCHA010418172832172902000030Hoze Houndz - Weekends @ 7pm                                                                                            06  150                                
PROFAMCHA010418172902172935000033Phantom of the Megaplex - Sunday @ 12pm                                                                                 06  150                                
PRCFAMCHA010418172935172945000010Morning Block menu background (flex time)                                                                               06  150                                
ID FAMCHA010418172945173000000015Afternoon block pinball open **DO NOT USE**                                                                             06  150                                
PROFAMCHA010418173000173030000030Disney's One Too - Opening                                                                                              06  150                                
PROFAMCHA010418173030173038000008CC Is Brought To You By - Lark **DNU AFTER 09/22**                                                                      06  150                                
PGRFAMCHA010418173038175236002158Disney/Pixar's Buzz Lightyear of Star Command     The Taking of PC-7                                                   6068607ECC                              
PROFAMCHA010418175236175244000008CC Was Brought To You By - Lark                                                                                         06  150                                
ID FAMCHA010418175244175254000010Generic ID - soccer **DO NOT USE**                                                                                      06  150                                
PROFAMCHA010418175254175322000028Curly Sue (APR20) - Friday @ 9pm                                                                                        06  150                                
PRCFAMCHA010418175322175402000040Famous Jett Jackson (MARCH2001) - Tonight @ 7pm                                                                        106  150                                
ID FAMCHA010418175402175414000012Web Rant - Braces                                                                                                       06  150                                
PROFAMCHA010418175414175442000028Honey (MARCH2001) - Tonight @ 8pm                                                                                       06  150                                
INTFAMCHA010418175442175738000256MV Disney - Strangers Like Me (PHIL COLLINS)                                                                           60688120                                
PRCFAMCHA010418175738175806000028In A Heartbeat (MARCH2001) - Weekends @ 8:30pm                                                                         106  150                                
PROFAMCHA010418175806175836000030Jersey (MARCH2001) - Weekends @ 10:16am                                                                                 06  150                                
PROFAMCHA010418175836175906000030House of Mouse - Weekends @ 4:30pm                                                                                      06  150                                
PROFAMCHA010418175906175939000033Phantom of the Megaplex - Sunday @ 12pm                                                                                 06  150                                
PRCFAMCHA010418175939175950000011Morning Block menu background (flex time)                                                                               06  150                                
ID FAMCHA010418175950180000000010xxMagic of Disney - V3(water) - TEEN FEMALE                                                                             06  150                                
PGRFAMCHA010418180000182246002246Lion King's Timon & Pumbaa; The                   Hot Enough For Ya?/Werhog of London                                  6068607E                                
ID FAMCHA010418182246182256000010Generic ID - Family w/dog                                                                                               06  150                                
PROFAMCHA010418182256182324000028Curly Sue (APR20) - Friday @ 9pm                                                                                        06  150                                
PRCFAMCHA010418182324182406000042Gargoyles (MARCH2001) - Coming Up                                                                                       06  150                                
PROFAMCHA010418182406182434000028Honey (MARCH2001) - Tonight @ 8pm                                                                                       06  150                                
INTFAMCHA010418182434182805000331MV Disney - Baby Mine (ALISON KRAUSS)                                                                                  60688120                                
PROFAMCHA010418182805182820000015ALF (Lucky) - Tonight @ 7:30pm                                                                                          06  150                                
PROFAMCHA010418182820182857000037So Weird (EARTH101) - Sunday @ 8pm                                                                                      06  150                                
PROFAMCHA010418182857182930000033Phantom of the Megaplex - Sunday @ 12pm                                                                                 06  150                                
PRCFAMCHA010418182930182939000009Morning Block menu background (flex time)                                                                               06  150                                
ID FAMCHA010418182939183000000021Prime time open count down                                                                                              06  150                                
PGRFAMCHA010418183000185251002251Gargoyles                                         The Trill of the Hunt                                                6068607E                                
ID FAMCHA010418185251185256000005Generic ID - Couch 2*                                                                                                   06  150                                
PROFAMCHA010418185256185324000028Curly Sue (APR20) - Friday @ 9pm                                                                                        06  150                                
PRCFAMCHA010418185324185404000040Famous Jett Jackson (MARCH2001) - Coming Up                                                                            106  150                                
PROFAMCHA010418185404185432000028Honey (MARCH2001) - Tonight @ 8pm                                                                                       06  150                                
INTFAMCHA010418185432185750000318MV Disney - If You Wanna Dance (NOBODY'S ANGEL)                                                                        60688120                                
PROFAMCHA010418185750185756000006MV Web Throw - family.ca                                                                                               606 5150                                
PROFAMCHA010418185756185826000030Jersey (MARCH2001) - Weekends @ 10:16am                                                                                 06  150                                
PRCFAMCHA010418185826185856000030In A Heartbeat (MARCH2001) - Weekends @ 8:30pm                                                                         106  150                                
PROFAMCHA010418185856185929000033Phantom of the Megaplex - Sunday @ 12pm                                                                                 06  150                                
PRCFAMCHA010418185929185939000010Morning Block menu background (flex time)                                                                               06  150                                
ID FAMCHA010418185939190000000021Prime time open count down                                                                                              06  150                                
PROFAMCHA010418190000190008000008CC Is Brought To You By - Ian **DNU AFTER 09/22**                                                                       06  150                                
PGRFAMCHA010418190008192441002433Famous Jett Jackson; The                          Special FX-ion                                                SR0295A1066607ACC                              
PROFAMCHA010418192441192449000008CC Was Brought To You By - Ian                                                                                          06  150                                
ID FAMCHA010418192449192459000010Generic ID - Pink inner tube                                                                                            06  150                                
PROFAMCHA010418192459192527000028Curly Sue (APR20) - Friday @ 9pm                                                                                        06  150                                
PROFAMCHA010418192527192543000016ALF (Description) - Coming Up                                                                                           06  150                                
PROFAMCHA010418192543192611000028Honey (MARCH2001) - Tonight @ 8pm                                                                                       06  150                                
ID FAMCHA010418192611192625000014Web Blast - Female                                                                                                      06  150                                
PROFAMCHA010418192625192648000023So Weird (VOODOO) - Sunday @ 8pm                                                                                        06  150                                
INTFAMCHA010418192648192755000107Monkey Minutes - Dances With Wolves                                                                                   A20688120                                
PRCFAMCHA010418192755192826000031Are You Afraid...Dark? (MARCH2001) - Tonight @ 12:                                                                      06  150                                
PROFAMCHA010418192826192856000030Jersey (MARCH2001) - Weekends @ 10:16am                                                                                 06  150                                
PROFAMCHA010418192856192929000033Phantom of the Megaplex - Sunday @ 12pm                                                                                 06  150                                
PRCFAMCHA010418192929192939000010Morning Block menu background (flex time)                                                                               06  150                                
ID FAMCHA010418192939193000000021Prime time open count down                                                                                              06  150                                
PROFAMCHA010418193000193008000008CC Is Brought To You By - Lark **DNU AFTER 09/22**                                                                      06  150                                
PGRFAMCHA010418193008195136002128ALF                                                                                                                   A2068807BCC                              
PROFAMCHA010418195136195144000008CC Was Brought To You By - Lark                                                                                         06  150                                
ID FAMCHA010418195144195154000010Generic ID - soccer **DO NOT USE**                                                                                      06  150                                
PROFAMCHA010418195154195222000028Curly Sue (APR20) - Friday @ 9pm                                                                                        06  150                                
PROFAMCHA010418195222195250000028Honey (MARCH2001) - Coming Up                                                                                           06  150                                
PROFAMCHA010418195250195320000030Jersey (MARCH2001) - Weekends @ 10:16am                                                                                 06  150                                
PROFAMCHA010418195320195350000030So Weird (EDDIE'S DESK) - Sunday @ 8pm                                                                                  06  150                                
INTFAMCHA010418195350195800000410MV Disney - If I Never Knew You (JON SECADA/SHENIC                                                                     60688120                                
PROFAMCHA010418195800195807000007MV Web Throw - family.ca                                                                                               606 5150                                
PRCFAMCHA010418195807195838000031Are You Afraid...Dark? (MARCH2001) - Tonight @ 12:                                                                      06  150                                
PRCFAMCHA010418195838195907000029In A Heartbeat (MARCH2001) - Weekends @ 8:30pm                                                                         106  150                                
PROFAMCHA010418195907195940000033Phantom of the Megaplex - Sunday @ 12pm                                                                                 06  150                                
PRCFAMCHA010418195940195950000010Morning Block menu background (flex time)                                                                               06  150                                
ID FAMCHA010418195950200000000010xxMagic of Disney - V2(sky) - ADULT FEMALE                                                                              06  150                                
PROFAMCHA010418200000200008000008CC Is Brought To You By - Ian **DNU AFTER 09/22**                                                                       06  150                                
PGRFAMCHA010418200008204345004337Disney's Honey, I Shrunk The Kids: The TV Show    It's One Small Step                                                  6068807BCC                              
PROFAMCHA010418204345204353000008CC Was Brought To You By - Ian                                                                                          06  150                                
ID FAMCHA010418204353204358000005Generic ID - Couch 1*                                                                                                   06  150                                
PROFAMCHA010418204358204426000028Curly Sue (APR20) - Friday @ 9pm                                                                                        06  150                                
PRCFAMCHA010418204426204457000031Are You Afraid...Dark? (MARCH2001) - Tonight @ 12:                                                                      06  150                                
PROFAMCHA010418204457204507000010MV FAMJAM - Teaser (Generic)                                                                                           606 5150                                
PROFAMCHA010418204507204537000030Jersey (MARCH2001) - Weekends @ 7:30pm                                                                                  06  150                                
INTFAMCHA010418204537204902000325MV - Liquid Dreams                                                                                                    A20688120                                
PROFAMCHA010418204902204911000009MV Web Throw - music@family.ca                                                                                         606 5150                                
PROFAMCHA010418204911204939000028Honey (MARCH2001) - Weeknights @ 8pm                                                                                    06  150                                
PGRFAMCHA010418204939205832000853Mpt-Tennis Racquet                                                                                                     60688150                                
PRCFAMCHA010418205832205856000024In A Heartbeat (MARCH2001) - Weekends @ 8:30pm                                                                         106  150                                
PROFAMCHA010418205856205929000033Phantom of the Megaplex - Sunday @ 12pm                                                                                 06  150                                
PRCFAMCHA010418205929205939000010Morning Block menu background (flex time)                                                                               06  150                                
ID FAMCHA010418205939210000000021Move open family size movie                                                                                             06  150                                
PROFAMCHA010418210000210008000008Rating - PG - Ian                                                                                                       06  150                                
PGRFAMCHA010418210008223401013353Caddyshack II                                                                                                         B2068807D                                
ID FAMCHA010418223401223411000010Generic ID - Bubbles                                                                                                    06  150                                
PROFAMCHA010418223411223439000028Curly Sue (APR20) - Friday @ 9pm                                                                                        06  150                                
ID FAMCHA010418223439223500000021Move open family size movie                                                                                             06  150                                
PROFAMCHA010418223500223508000008Rating - PG - Lark                                                                                                      06  150                                
PROFAMCHA010418223508223516000008CC Is Brought To You By - Ian **DNU AFTER 09/22**                                                                       06  150                                
PGRFAMCHA010418223516000521013005Beverly Hillbillies; The                                                                                              B2068807DCC                              
PROFAMCHA010418000521000529000008CC Was Brought To You By - Ian                                                                                          06  150                                
ID FAMCHA010418000529000534000005Generic ID - Couch 2*                                                                                                   06  150                                
PROFAMCHA010418000534000542000008CC Is Brought To You By - Ian **DNU AFTER 09/22**                                                                       06  150                                
PGRFAMCHA010418000542002710002128ALF                                                                                                                   A2068807BCC                              
PROFAMCHA010418002710002718000008CC Was Brought To You By - Ian                                                                                          06  150                                
ID FAMCHA010418002718002728000010Generic ID - Pink inner tube                                                                                            06  150                                
PROFAMCHA010418002728002756000028Curly Sue (APR20) - Friday @ 9pm                                                                                        06  150                                
PRCFAMCHA010418002756002827000031Are You Afraid...Dark? (MARCH2001) - Coming Up                                                                          06  150                                
PROFAMCHA010418002827002833000006MV Web Throw - music@family.ca                                                                                         606 5150                                
PROFAMCHA010418002833002906000033So Weird (CARNIVAL) - Sunday @ 8pm                                                                                      06  150                                
PROFAMCHA010418002906002939000033Phantom of the Megaplex - Sunday @ 12pm                                                                                 06  150                                
ID FAMCHA010418002939003000000021Prime time open count down                                                                                              06  150                                
PGRFAMCHA010418003000005349002349Are You Afraid Of The Dark?                       The Tale of the Twisted Claw                                  SR0302 1066807A                                
ID FAMCHA010418005349005359000010Generic ID - Ring around the rosie                                                                                      06  150                                
PROFAMCHA010418005359005427000028Curly Sue (APR20) - Friday @ 9pm                                                                                        06  150                                
PROFAMCHA010418005427005504000037So Weird (EARTH101) - Sunday @ 8pm                                                                                      06  150                                
PRCFAMCHA010418005504005534000030In A Heartbeat (MARCH2001) - Weekends @ 8:30pm                                                                         106  150                                
PROFAMCHA010418005534005604000030Jersey (MARCH2001) - Weekends @ 7:30pm                                                                                  06  150                                
PROFAMCHA010418005604005637000033Phantom of the Megaplex - Sunday @ 12pm                                                                                 06  150                                
PGRFAMCHA010418005637010201000524Name Game                                                                                                              60686150                                
SO FAMCHA010418010201010213000012Sign Off (oct 1)                                                                                                        06                                     
OFFFAMCHA010418010213043000032747                                                                                                                                                               
SO FAMCHA010419043000043011000011Sign On (oct 1)                                                                                                         06                                     
PROFAMCHA010419043011043019000008CC Is Brought To You By - Ian **DNU AFTER 09/22**                                                                       06  150                                
PGRFAMCHA010419043019045419002400Hello Mrs. Cherrywinkle                           To The Moon                                                   B18879A1065607ACC                              
PROFAMCHA010419045419045427000008CC Was Brought To You By - Ian                                                                                          06  150                                
ID FAMCHA010419045427045432000005Generic ID - Marbles                                                                                                    06  150                                
ID FAMCHA010419045432045440000008URL(1) - NEWSLETTER                                                                                                     06  150                                
ID FAMCHA010419045440045500000020Morning block open play pen                                                                                             06  150                                
PROFAMCHA010419045500045508000008CC Is Brought To You By - Lark **DNU AFTER 09/22**                                                                      06  150                                
PGRFAMCHA010419045508051918002410Busy World Of Richard Scarry; The                 No Time For Bananas                                           P19589 1065607ECC                              
PROFAMCHA010419051918051925000007CC Was Brought To You By - Lark                                                                                         06  150                                
ID FAMCHA010419051925051940000015Generic ID - confetti                                                                                                   06  150                                
ID FAMCHA010419051940052000000020Morning block open play pen                                                                                             06  150                                
PROFAMCHA010419052000052008000008CC Is Brought To You By - Ian **DNU AFTER 09/22**                                                                       06  150                                
PGRFAMCHA010419052008054424002416Billy The Cat                                     The Rescue                                                    B27642A1065607ECC                              
PROFAMCHA010419054424054433000009CC Was Brought To You By - Ian                                                                                          06  150                                
ID FAMCHA010419054433054440000007Generic ID - Whisper*                                                                                                   06  150                                
ID FAMCHA010419054440054500000020Morning block open play pen                                                                                             06  150                                
PROFAMCHA010419054500054508000008CC Is Brought To You By - Lark **DNU AFTER 09/22**                                                                      06  150                                
PGRFAMCHA010419054508060839002331Little Lulu Show; The                             No Pain, No Gain/Tragic Magic                                 A20193A1065607ECC                              
PROFAMCHA010419060839060848000009CC Was Brought To You By - Lark                                                                                         06  150                                
ID FAMCHA010419060848060853000005Generic ID - soccer **DO NOT USE**                                                                                      06  150                                
PRCFAMCHA010419060853060916000023Franklin (MARCH2001) - Today @ 7am                                                                                     106  150                                
PROFAMCHA010419060916060940000024ALF - Today @ Noon                                                                                                      06  150                                
ID FAMCHA010419060940061000000020Morning block open play pen                                                                                             06  150                                
PROFAMCHA010419061000061008000008CC Is Brought To You By - Ian **DNU AFTER 09/22**                                                                       06  150                                
PGRFAMCHA010419061008063407002359Big Garage; The                                   And The Winner Is                                             P21462 1065607ECC                              
PROFAMCHA010419063407063415000008CC Was Brought To You By - Ian                                                                                          06  150                                
ID FAMCHA010419063415063420000005Generic ID - Couch 1*                                                                                                   06  150                                
PROFAMCHA010419063420063440000020Book of Pooh (MARCH2001) - Today @ 9:26am                                                                               06  150                                
ID FAMCHA010419063440063500000020Morning block open play pen                                                                                             06  150                                
PGRFAMCHA010419063500065903002403Clarissa                                          Tale of Two Moms                                                     2068607B                                
ID FAMCHA010419065903065910000007Generic ID - Whisper*                                                                                                   06  150                                
PRCFAMCHA010419065910065940000030Franklin (MARCH2001) - Coming Up                                                                                       106  150                                
ID FAMCHA010419065940070000000020Morning block open play pen                                                                                             06  150                                
PROFAMCHA010419070000070008000008CC Is Brought To You By - Lark **DNU AFTER 09/22**                                                                      06  150                                
PGRFAMCHA010419070008072301002253Franklin                                          Franklin's Night Friend/Franklin's Two Henry's                P02772A1065607ECC                              
PROFAMCHA010419072301072309000008CC Was Brought To You By - Lark                                                                                         06  150                                
ID FAMCHA010419072309072319000010Generic ID - Family w/dog                                                                                               06  150                                
PRCFAMCHA010419072319072354000035Little Lulu (MARCH2001) - Today @ 8:30am                                                                               106  150                                
PROFAMCHA010419072354072424000030New Adventures of WTP (MARCH2001) - Coming Up                                                                           06  150                                
INTFAMCHA010419072424072839000415MV Disney - You'll Be In My Heart (PHIL COLLINS)                                                                       60688120                                
PROFAMCHA010419072839072939000100Morning Crunch (MARCH2001) - Today @ 9am                                                                                06  150                                
PRCFAMCHA010419072939072950000011Morning Block menu background (flex time)                                                                               06  150                                
ID FAMCHA010419072950073000000010xxMagic of Disney - V2(sky) - KID FEMALE                                                                                06  150                                
PROFAMCHA010419073000073008000008CC Is Brought To You By - Ian **DNU AFTER 09/22**                                                                       06  150                                
PGRFAMCHA010419073008075243002235New Adventures of Winnie the Pooh; The            Pooh Oughta Be In Pictures                                           6068607ECC                              
PROFAMCHA010419075243075251000008CC Was Brought To You By - Ian                                                                                          06  150                                
ID FAMCHA010419075251075256000005Generic ID - Fingerpaint                                                                                                06  150                                
PROFAMCHA010419075256075356000100Morning Crunch (MARCH2001) - Today @ 9am                                                                                06  150                                
PROFAMCHA010419075356075412000016ALF (Description) - Today @ 12pm                                                                                        06  150                                
INTFAMCHA010419075412075826000414Art Attack - Fish                                                                                                      60686120                                
PRCFAMCHA010419075826075856000030Franklin (MARCH2001) - Today @ 12:30pm                                                                                 106  150                                
PRCFAMCHA010419075856075931000035Little Lulu (MARCH2001) - Today @ 8:30am                                                                               106  150                                
PRCFAMCHA010419075931075940000009Morning Block menu background (flex time)                                                                               06  150                                
ID FAMCHA010419075940080000000020Morning block open play pen                                                                                             06  150                                
PGRFAMCHA010419080000081503001503Art Attack                                        1-116                                                                60686110                                
ID FAMCHA010419081503081510000007Generic ID - Whisper*                                                                                                   06  150                                
PROFAMCHA010419081510081540000030New Adventures of WTP (MARCH2001) - Weekdays @ 7:3                                                                      06  150                                
PRCFAMCHA010419081540081615000035Little Lulu (MARCH2001) - Coming Up                                                                                    106  150                                
PGRFAMCHA010419081615082243000628Richard Scarry - The Three Fishermen                                                                            P17879 10656150                                
PROFAMCHA010419082243082259000016ALF (Description) - Today @ 12pm                                                                                        06  150                                
PGRFAMCHA010419082259082927000628Richard Scarry - Patrick Pig Learns To Talk                                                                     P17881 10656150                                
PROFAMCHA010419082927082940000013Buzz Lightyear (DISNEY'S ONE TOO) - Today @ 5:30pm                                                                      06  150                                
ID FAMCHA010419082940083000000020Morning block open play pen                                                                                             06  150                                
PROFAMCHA010419083000083008000008CC Is Brought To You By - Lark **DNU AFTER 09/22**                                                                      06  150                                
PGRFAMCHA010419083008085341002333Little Lulu Show; The                             First Aid Brigade, Matinee Madness, It's a Dogs Li            A20194A1055607ECC3                             
